,stereo-name,orig-name,ext-stereo-smiles,stereo-smiles,chi,orig-inchi,charge,mult
130,C2H5COCH3,C2H5COCH3,CCC(C)=O,CCC(C)=O,"InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",0,1
131,C4H71-3OOH-A0,C4H71-3OOH,C=C[C@H](C)OO,C=C[C@H](C)OO,"InChI=1S/C4H8O2/c1-3-4(2)6-5/h3-5H,1H2,2H3/t4-/m0/s1","InChI=1S/C4H8O2/c1-3-4(2)6-5/h3-5H,1H2,2H3",0,1
132,C4H71-3OOH-A1,C4H71-3OOH,C=C[C@@H](C)OO,C=C[C@@H](C)OO,"InChI=1S/C4H8O2/c1-3-4(2)6-5/h3-5H,1H2,2H3/t4-/m1/s1","InChI=1S/C4H8O2/c1-3-4(2)6-5/h3-5H,1H2,2H3",0,1
133,C4H71-4OOH,C4H71-4OOH,C=CCCOO,C=CCCOO,"InChI=1S/C4H8O2/c1-2-3-4-6-5/h2,5H,1,3-4H2","InChI=1S/C4H8O2/c1-2-3-4-6-5/h2,5H,1,3-4H2",0,1
134,C4H72-1OOH-Z,C4H72-1OOH,C/C=C\COO,C/C=C\COO,"InChI=1S/C4H8O2/c1-2-3-4-6-5/h2-3,5H,4H2,1H3/b3-2-","InChI=1S/C4H8O2/c1-2-3-4-6-5/h2-3,5H,4H2,1H3",0,1
135,C4H72-1OOH-E,C4H72-1OOH,C/C=C/COO,C/C=C/COO,"InChI=1S/C4H8O2/c1-2-3-4-6-5/h2-3,5H,4H2,1H3/b3-2+","InChI=1S/C4H8O2/c1-2-3-4-6-5/h2-3,5H,4H2,1H3",0,1
136,C4H8-1,C4H8-1,C=CCC,C=CCC,"InChI=1S/C4H8/c1-3-4-2/h3H,1,4H2,2H3","InChI=1S/C4H8/c1-3-4-2/h3H,1,4H2,2H3",0,1
137,C4H8-2-Z,C4H8-2,C/C=C\C,C/C=C\C,"InChI=1S/C4H8/c1-3-4-2/h3-4H,1-2H3/b4-3-","InChI=1S/C4H8/c1-3-4-2/h3-4H,1-2H3",0,1
138,C4H8-2-E,C4H8-2,C/C=C/C,C/C=C/C,"InChI=1S/C4H8/c1-3-4-2/h3-4H,1-2H3/b4-3+","InChI=1S/C4H8/c1-3-4-2/h3-4H,1-2H3",0,1
139,IC3H7CHO,IC3H7CHO,CC(C)C=O,CC(C)C=O,"InChI=1S/C4H8O/c1-4(2)3-5/h3-4H,1-2H3","InChI=1S/C4H8O/c1-4(2)3-5/h3-4H,1-2H3",0,1
140,IC4H7OOH,IC4H7OOH,C=C(C)COO,C=C(C)COO,"InChI=1S/C4H8O2/c1-4(2)3-6-5/h5H,1,3H2,2H3","InChI=1S/C4H8O2/c1-4(2)3-6-5/h5H,1,3H2,2H3",0,1
141,IC4H8,IC4H8,C=C(C)C,C=C(C)C,"InChI=1S/C4H8/c1-4(2)3/h1H2,2-3H3","InChI=1S/C4H8/c1-4(2)3/h1H2,2-3H3",0,1
142,NC3H7CHO,NC3H7CHO,CCCC=O,CCCC=O,"InChI=1S/C4H8O/c1-2-3-4-5/h4H,2-3H2,1H3","InChI=1S/C4H8O/c1-2-3-4-5/h4H,2-3H2,1H3",0,1
143,NC4KET12-A1,NC4KET12,CC[C@H](C=O)OO,CC[C@H](C=O)OO,"InChI=1S/C4H8O3/c1-2-4(3-5)7-6/h3-4,6H,2H2,1H3/t4-/m1/s1","InChI=1S/C4H8O3/c1-2-4(3-5)7-6/h3-4,6H,2H2,1H3",0,1
144,NC4KET12-A0,NC4KET12,CC[C@@H](C=O)OO,CC[C@@H](C=O)OO,"InChI=1S/C4H8O3/c1-2-4(3-5)7-6/h3-4,6H,2H2,1H3/t4-/m0/s1","InChI=1S/C4H8O3/c1-2-4(3-5)7-6/h3-4,6H,2H2,1H3",0,1
145,NC4KET12OH-A1,NC4KET12OH,CC[C@H](C=O)O,CC[C@H](C=O)O,"InChI=1S/C4H8O2/c1-2-4(6)3-5/h3-4,6H,2H2,1H3/t4-/m1/s1","InChI=1S/C4H8O2/c1-2-4(6)3-5/h3-4,6H,2H2,1H3",0,1
146,NC4KET12OH-A0,NC4KET12OH,CC[C@@H](C=O)O,CC[C@@H](C=O)O,"InChI=1S/C4H8O2/c1-2-4(6)3-5/h3-4,6H,2H2,1H3/t4-/m0/s1","InChI=1S/C4H8O2/c1-2-4(6)3-5/h3-4,6H,2H2,1H3",0,1
147,NC4KET13-A0,NC4KET13,C[C@@H](CC=O)OO,C[C@@H](CC=O)OO,"InChI=1S/C4H8O3/c1-4(7-6)2-3-5/h3-4,6H,2H2,1H3/t4-/m0/s1","InChI=1S/C4H8O3/c1-4(7-6)2-3-5/h3-4,6H,2H2,1H3",0,1
148,NC4KET13-A1,NC4KET13,C[C@H](CC=O)OO,C[C@H](CC=O)OO,"InChI=1S/C4H8O3/c1-4(7-6)2-3-5/h3-4,6H,2H2,1H3/t4-/m1/s1","InChI=1S/C4H8O3/c1-4(7-6)2-3-5/h3-4,6H,2H2,1H3",0,1
149,NC4KET14,NC4KET14,O=CCCCOO,O=CCCCOO,"InChI=1S/C4H8O3/c5-3-1-2-4-7-6/h3,6H,1-2,4H2","InChI=1S/C4H8O3/c5-3-1-2-4-7-6/h3,6H,1-2,4H2",0,1
150,NC4KET21OH,NC4KET21OH,CCC(CO)=O,CCC(CO)=O,"InChI=1S/C4H8O2/c1-2-4(6)3-5/h5H,2-3H2,1H3","InChI=1S/C4H8O2/c1-2-4(6)3-5/h5H,2-3H2,1H3",0,1
151,NC4KET23OH-A0,NC4KET23OH,C[C@@H](C(C)=O)O,CC([C@H](C)O)=O,"InChI=1S/C4H8O2/c1-3(5)4(2)6/h3,5H,1-2H3/t3-/m0/s1","InChI=1S/C4H8O2/c1-3(5)4(2)6/h3,5H,1-2H3",0,1
152,NC4KET23OH-A1,NC4KET23OH,C[C@H](C(C)=O)O,CC([C@@H](C)O)=O,"InChI=1S/C4H8O2/c1-3(5)4(2)6/h3,5H,1-2H3/t3-/m1/s1","InChI=1S/C4H8O2/c1-3(5)4(2)6/h3,5H,1-2H3",0,1
153,"C4H71-2,3OOH-AA0","C4H71-2,3OOH",[CH2][C@@H]([C@H](C)OO)OO,[CH2][C@@H]([C@H](C)OO)OO,"InChI=1S/C4H9O4/c1-3(7-5)4(2)8-6/h3-6H,1H2,2H3/t3-,4-/m0/s1","InChI=1S/C4H9O4/c1-3(7-5)4(2)8-6/h3-6H,1H2,2H3",0,2
154,"C4H71-2,3OOH-AB0","C4H71-2,3OOH",[CH2][C@@H]([C@@H](C)OO)OO,[CH2][C@@H]([C@@H](C)OO)OO,"InChI=1S/C4H9O4/c1-3(7-5)4(2)8-6/h3-6H,1H2,2H3/t3-,4+/m0/s1","InChI=1S/C4H9O4/c1-3(7-5)4(2)8-6/h3-6H,1H2,2H3",0,2
155,"C4H71-2,3OOH-AB1","C4H71-2,3OOH",[CH2][C@H]([C@H](C)OO)OO,[CH2][C@H]([C@H](C)OO)OO,"InChI=1S/C4H9O4/c1-3(7-5)4(2)8-6/h3-6H,1H2,2H3/t3-,4+/m1/s1","InChI=1S/C4H9O4/c1-3(7-5)4(2)8-6/h3-6H,1H2,2H3",0,2
156,"C4H71-2,3OOH-AA1","C4H71-2,3OOH",[CH2][C@H]([C@@H](C)OO)OO,[CH2][C@H]([C@@H](C)OO)OO,"InChI=1S/C4H9O4/c1-3(7-5)4(2)8-6/h3-6H,1H2,2H3/t3-,4-/m1/s1","InChI=1S/C4H9O4/c1-3(7-5)4(2)8-6/h3-6H,1H2,2H3",0,2
157,"C4H71-2,4OOH-A0","C4H71-2,4OOH",[CH2][C@@H](CCOO)OO,[CH2][C@@H](CCOO)OO,"InChI=1S/C4H9O4/c1-4(8-6)2-3-7-5/h4-6H,1-3H2/t4-/m0/s1","InChI=1S/C4H9O4/c1-4(8-6)2-3-7-5/h4-6H,1-3H2",0,2
158,"C4H71-2,4OOH-A1","C4H71-2,4OOH",[CH2][C@H](CCOO)OO,[CH2][C@H](CCOO)OO,"InChI=1S/C4H9O4/c1-4(8-6)2-3-7-5/h4-6H,1-3H2/t4-/m1/s1","InChI=1S/C4H9O4/c1-4(8-6)2-3-7-5/h4-6H,1-3H2",0,2
159,"C4H72-1,3OOH-A0","C4H72-1,3OOH",C[C@@H]([CH]COO)OO,C[C@@H]([CH]COO)OO,"InChI=1S/C4H9O4/c1-4(8-6)2-3-7-5/h2,4-6H,3H2,1H3/t4-/m0/s1","InChI=1S/C4H9O4/c1-4(8-6)2-3-7-5/h2,4-6H,3H2,1H3",0,2
160,"C4H72-1,3OOH-A1","C4H72-1,3OOH",C[C@H]([CH]COO)OO,C[C@H]([CH]COO)OO,"InChI=1S/C4H9O4/c1-4(8-6)2-3-7-5/h2,4-6H,3H2,1H3/t4-/m1/s1","InChI=1S/C4H9O4/c1-4(8-6)2-3-7-5/h2,4-6H,3H2,1H3",0,2
161,"C4H72-1,4OOH","C4H72-1,4OOH",OOC[CH]CCOO,OOC[CH]CCOO,"InChI=1S/C4H9O4/c5-7-3-1-2-4-8-6/h1,5-6H,2-4H2","InChI=1S/C4H9O4/c5-7-3-1-2-4-8-6/h1,5-6H,2-4H2",0,2
162,"C4H72-3,4OOH-A0","C4H72-3,4OOH",C[CH][C@@H](COO)OO,C[CH][C@@H](COO)OO,"InChI=1S/C4H9O4/c1-2-4(8-6)3-7-5/h2,4-6H,3H2,1H3/t4-/m0/s1","InChI=1S/C4H9O4/c1-2-4(8-6)3-7-5/h2,4-6H,3H2,1H3",0,2
163,"C4H72-3,4OOH-A1","C4H72-3,4OOH",C[CH][C@H](COO)OO,C[CH][C@H](COO)OO,"InChI=1S/C4H9O4/c1-2-4(8-6)3-7-5/h2,4-6H,3H2,1H3/t4-/m1/s1","InChI=1S/C4H9O4/c1-2-4(8-6)3-7-5/h2,4-6H,3H2,1H3",0,2
164,C4H8OOH1-2,C4H8OOH1-2,CC[CH]COO,CC[CH]COO,"InChI=1S/C4H9O2/c1-2-3-4-6-5/h3,5H,2,4H2,1H3","InChI=1S/C4H9O2/c1-2-3-4-6-5/h3,5H,2,4H2,1H3",0,2
165,C4H8OOH1-4,C4H8OOH1-4,[CH2]CCCOO,[CH2]CCCOO,"InChI=1S/C4H9O2/c1-2-3-4-6-5/h5H,1-4H2","InChI=1S/C4H9O2/c1-2-3-4-6-5/h5H,1-4H2",0,2
166,C4H8OOH2-1-A0,C4H8OOH2-1,CC[C@H]([CH2])OO,[CH2][C@@H](CC)OO,"InChI=1S/C4H9O2/c1-3-4(2)6-5/h4-5H,2-3H2,1H3/t4-/m0/s1","InChI=1S/C4H9O2/c1-3-4(2)6-5/h4-5H,2-3H2,1H3",0,2
167,C4H8OOH2-1-A1,C4H8OOH2-1,CC[C@@H]([CH2])OO,[CH2][C@H](CC)OO,"InChI=1S/C4H9O2/c1-3-4(2)6-5/h4-5H,2-3H2,1H3/t4-/m1/s1","InChI=1S/C4H9O2/c1-3-4(2)6-5/h4-5H,2-3H2,1H3",0,2
168,C4H8OOH2-3-A0,C4H8OOH2-3,C[CH][C@H](C)OO,C[CH][C@H](C)OO,"InChI=1S/C4H9O2/c1-3-4(2)6-5/h3-5H,1-2H3/t4-/m0/s1","InChI=1S/C4H9O2/c1-3-4(2)6-5/h3-5H,1-2H3",0,2
169,C4H8OOH2-3-A1,C4H8OOH2-3,C[CH][C@@H](C)OO,C[CH][C@@H](C)OO,"InChI=1S/C4H9O2/c1-3-4(2)6-5/h3-5H,1-2H3/t4-/m1/s1","InChI=1S/C4H9O2/c1-3-4(2)6-5/h3-5H,1-2H3",0,2
170,C4H8OOH2-4-A0,C4H8OOH2-4,[CH2]C[C@H](C)OO,[CH2]C[C@H](C)OO,"InChI=1S/C4H9O2/c1-3-4(2)6-5/h4-5H,1,3H2,2H3/t4-/m0/s1","InChI=1S/C4H9O2/c1-3-4(2)6-5/h4-5H,1,3H2,2H3",0,2
171,C4H8OOH2-4-A1,C4H8OOH2-4,[CH2]C[C@@H](C)OO,[CH2]C[C@@H](C)OO,"InChI=1S/C4H9O2/c1-3-4(2)6-5/h4-5H,1,3H2,2H3/t4-/m1/s1","InChI=1S/C4H9O2/c1-3-4(2)6-5/h4-5H,1,3H2,2H3",0,2
172,IC4H8O2H-T,IC4H8O2H-T,C[C](C)COO,C[C](C)COO,"InChI=1S/C4H9O2/c1-4(2)3-6-5/h5H,3H2,1-2H3","InChI=1S/C4H9O2/c1-4(2)3-6-5/h5H,3H2,1-2H3",0,2
173,IC4H9,IC4H9,[CH2]C(C)C,[CH2]C(C)C,"InChI=1S/C4H9/c1-4(2)3/h4H,1H2,2-3H3","InChI=1S/C4H9/c1-4(2)3/h4H,1H2,2-3H3",0,2
174,IC4H9O2,IC4H9O2,CC(C)CO[O],CC(C)CO[O],"InChI=1S/C4H9O2/c1-4(2)3-6-5/h4H,3H2,1-2H3","InChI=1S/C4H9O2/c1-4(2)3-6-5/h4H,3H2,1-2H3",0,2
175,IIC4H7Q2-T,IIC4H7Q2-T,C[C](COO)COO,C[C](COO)COO,"InChI=1S/C4H9O4/c1-4(2-7-5)3-8-6/h5-6H,2-3H2,1H3","InChI=1S/C4H9O4/c1-4(2-7-5)3-8-6/h5-6H,2-3H2,1H3",0,2
176,PC4H9,PC4H9,[CH2]CCC,[CH2]CCC,"InChI=1S/C4H9/c1-3-4-2/h1,3-4H2,2H3","InChI=1S/C4H9/c1-3-4-2/h1,3-4H2,2H3",0,2
177,PC4H9O2,PC4H9O2,CCCCO[O],CCCCO[O],"InChI=1S/C4H9O2/c1-2-3-4-6-5/h2-4H2,1H3","InChI=1S/C4H9O2/c1-2-3-4-6-5/h2-4H2,1H3",0,2
178,SC4H9,SC4H9,C[CH]CC,C[CH]CC,"InChI=1S/C4H9/c1-3-4-2/h3H,4H2,1-2H3","InChI=1S/C4H9/c1-3-4-2/h3H,4H2,1-2H3",0,2
179,SC4H9O2-A0,SC4H9O2,CC[C@H](C)O[O],CC[C@H](C)O[O],"InChI=1S/C4H9O2/c1-3-4(2)6-5/h4H,3H2,1-2H3/t4-/m0/s1","InChI=1S/C4H9O2/c1-3-4(2)6-5/h4H,3H2,1-2H3",0,2
180,SC4H9O2-A1,SC4H9O2,CC[C@@H](C)O[O],CC[C@@H](C)O[O],"InChI=1S/C4H9O2/c1-3-4(2)6-5/h4H,3H2,1-2H3/t4-/m1/s1","InChI=1S/C4H9O2/c1-3-4(2)6-5/h4H,3H2,1-2H3",0,2
181,TC4H8O2H-I,TC4H8O2H-I,[CH2]C(C)(C)OO,[CH2]C(C)(C)OO,"InChI=1S/C4H9O2/c1-4(2,3)6-5/h5H,1H2,2-3H3","InChI=1S/C4H9O2/c1-4(2,3)6-5/h5H,1H2,2-3H3",0,2
182,TC4H9,TC4H9,C[C](C)C,C[C](C)C,InChI=1S/C4H9/c1-4(2)3/h1-3H3,InChI=1S/C4H9/c1-4(2)3/h1-3H3,0,2
183,TC4H9O2,TC4H9O2,CC(C)(C)O[O],CC(C)(C)O[O],"InChI=1S/C4H9O2/c1-4(2,3)6-5/h1-3H3","InChI=1S/C4H9O2/c1-4(2,3)6-5/h1-3H3",0,2
184,TIC4H7Q2-I-A0,TIC4H7Q2-I,[CH2][C@](C)(COO)OO,[CH2][C@](C)(COO)OO,"InChI=1S/C4H9O4/c1-4(2,8-6)3-7-5/h5-6H,1,3H2,2H3/t4-/m0/s1","InChI=1S/C4H9O4/c1-4(2,8-6)3-7-5/h5-6H,1,3H2,2H3",0,2
185,TIC4H7Q2-I-A1,TIC4H7Q2-I,[CH2][C@@](C)(COO)OO,[CH2][C@@](C)(COO)OO,"InChI=1S/C4H9O4/c1-4(2,8-6)3-7-5/h5-6H,1,3H2,2H3/t4-/m1/s1","InChI=1S/C4H9O4/c1-4(2,8-6)3-7-5/h5-6H,1,3H2,2H3",0,2
186,C4H10,C4H10,CCCC,CCCC,"InChI=1S/C4H10/c1-3-4-2/h3-4H2,1-2H3","InChI=1S/C4H10/c1-3-4-2/h3-4H2,1-2H3",0,1
187,IC4H10,IC4H10,CC(C)C,CC(C)C,"InChI=1S/C4H10/c1-4(2)3/h4H,1-3H3","InChI=1S/C4H10/c1-4(2)3/h4H,1-3H3",0,1
188,IC4H9O2H,IC4H9O2H,CC(C)COO,CC(C)COO,"InChI=1S/C4H10O2/c1-4(2)3-6-5/h4-5H,3H2,1-2H3","InChI=1S/C4H10O2/c1-4(2)3-6-5/h4-5H,3H2,1-2H3",0,1
189,PC4H9O2H,PC4H9O2H,CCCCOO,CCCCOO,"InChI=1S/C4H10O2/c1-2-3-4-6-5/h5H,2-4H2,1H3","InChI=1S/C4H10O2/c1-2-3-4-6-5/h5H,2-4H2,1H3",0,1
190,SC4H9O2H-A0,SC4H9O2H,CC[C@H](C)OO,CC[C@H](C)OO,"InChI=1S/C4H10O2/c1-3-4(2)6-5/h4-5H,3H2,1-2H3/t4-/m0/s1","InChI=1S/C4H10O2/c1-3-4(2)6-5/h4-5H,3H2,1-2H3",0,1
191,SC4H9O2H-A1,SC4H9O2H,CC[C@@H](C)OO,CC[C@@H](C)OO,"InChI=1S/C4H10O2/c1-3-4(2)6-5/h4-5H,3H2,1-2H3/t4-/m1/s1","InChI=1S/C4H10O2/c1-3-4(2)6-5/h4-5H,3H2,1-2H3",0,1
192,TC4H9O2H,TC4H9O2H,CC(C)(C)OO,CC(C)(C)OO,"InChI=1S/C4H10O2/c1-4(2,3)6-5/h5H,1-3H3","InChI=1S/C4H10O2/c1-4(2,3)6-5/h5H,1-3H3",0,1
193,C5H5,C5H5,C1[CH]C=CC=1,C1[CH]C=CC=1,InChI=1S/C5H5/c1-2-4-5-3-1/h1-5H,InChI=1S/C5H5/c1-2-4-5-3-1/h1-5H,0,2
194,C5H6,C5H6,C1=CCC=C1,C1=CCC=C1,"InChI=1S/C5H6/c1-2-4-5-3-1/h1-4H,5H2","InChI=1S/C5H6/c1-2-4-5-3-1/h1-4H,5H2",0,1
195,NC5D124,NC5D124,C=CC=C=C,C=C=CC=C,"InChI=1S/C5H6/c1-3-5-4-2/h3,5H,1-2H2","InChI=1S/C5H6/c1-3-5-4-2/h3,5H,1-2H2",0,1
196,IC4H7CO,IC4H7CO,C=C(C)C[C]=O,C=C(C)C[C]=O,"InChI=1S/C5H7O/c1-5(2)3-4-6/h1,3H2,2H3","InChI=1S/C5H7O/c1-5(2)3-4-6/h1,3H2,2H3",0,2
197,IC4H7CHO-A,IC4H7CHO-A,[CH2]C(=C)CC=O,[CH2]C(=C)CC=O,"InChI=1S/C5H7O/c1-5(2)3-4-6/h4H,1-3H2","InChI=1S/C5H7O/c1-5(2)3-4-6/h4H,1-3H2",0,2
198,AC3H4COCH3,AC3H4COCH3,[CH2]C(=C)C(C)=O,[CH2]C(=C)C(C)=O,"InChI=1S/C5H7O/c1-4(2)5(3)6/h1-2H2,3H3","InChI=1S/C5H7O/c1-4(2)5(3)6/h1-2H2,3H3",0,2
199,B13DE2MJ,B13DE2MJ,C=CC([CH2])=C,C=CC([CH2])=C,"InChI=1S/C5H7/c1-4-5(2)3/h4H,1-3H2","InChI=1S/C5H7/c1-4-5(2)3/h4H,1-3H2",0,2
200,C4H7CO1-4,C4H7CO1-4,C=CCC[C]=O,C=CCC[C]=O,"InChI=1S/C5H7O/c1-2-3-4-5-6/h2H,1,3-4H2","InChI=1S/C5H7O/c1-2-3-4-5-6/h2H,1,3-4H2",0,2
201,C5D2Y1-1R-Z,C5D2Y1-1R,CC/C=C\[C]=O,CC/C=C\[C]=O,"AMChI=1/C5H7O/c1-5-4-3-2-6/h3-4H,5H2,1H3/b4-3-","InChI=1S/C5H7O/c1-2-3-4-5-6/h3-4H,2H2,1H3",0,2
202,C5D2Y1-1R-E,C5D2Y1-1R,CC/C=C/[C]=O,CC/C=C/[C]=O,"AMChI=1/C5H7O/c1-5-4-3-2-6/h3-4H,5H2,1H3/b4-3+","InChI=1S/C5H7O/c1-2-3-4-5-6/h3-4H,2H2,1H3",0,2
203,CVCCJCVC-ZZ,CVCCJCVC,C=/C/C=\C\[CH2],C=C/C=C\[CH2],"AMChI=1/C5H7/c1-3-5-4-2/h3-5H,1-2H2/b5-3-,5-4-","InChI=1S/C5H7/c1-3-5-4-2/h3-5H,1-2H2",0,2
204,CVCCJCVC-ZE,CVCCJCVC,C=/C/C=\C/[CH2],C=C/C=C/[CH2],"AMChI=1/C5H7/c1-3-5-4-2/h3-5H,1-2H2/b5-3-,5-4+","InChI=1S/C5H7/c1-3-5-4-2/h3-5H,1-2H2",0,2
205,CVCCJCVC-EE,CVCCJCVC,C=/C/C=/C/[CH2],C=C/C=C/[CH2],"AMChI=1/C5H7/c1-3-5-4-2/h3-5H,1-2H2/b5-3+,5-4+","InChI=1S/C5H7/c1-3-5-4-2/h3-5H,1-2H2",0,2
206,IC3H5COCH2,IC3H5COCH2,C=C(C)C(=C)[O],C=C(C)C(=C)[O],"InChI=1S/C5H7O/c1-4(2)5(3)6/h1,3H2,2H3","InChI=1S/C5H7O/c1-4(2)5(3)6/h1,3H2,2H3",0,2
207,B12DE3M,B12DE3M,C=C=C(C)C,C=C=C(C)C,"InChI=1S/C5H8/c1-4-5(2)3/h1H2,2-3H3","InChI=1S/C5H8/c1-4-5(2)3/h1H2,2-3H3",0,1
208,B13DE2M,B13DE2M,C=CC(=C)C,C=CC(=C)C,"InChI=1S/C5H8/c1-4-5(2)3/h4H,1-2H2,3H3","InChI=1S/C5H8/c1-4-5(2)3/h4H,1-2H2,3H3",0,1
209,C4H7CHO-2-Z,C4H7CHO-2,CC/C=C\C=O,CC/C=C\C=O,"InChI=1S/C5H8O/c1-2-3-4-5-6/h3-5H,2H2,1H3/b4-3-","InChI=1S/C5H8O/c1-2-3-4-5-6/h3-5H,2H2,1H3",0,1
210,C4H7CHO-2-E,C4H7CHO-2,CC/C=C/C=O,CC/C=C/C=O,"InChI=1S/C5H8O/c1-2-3-4-5-6/h3-5H,2H2,1H3/b4-3+","InChI=1S/C5H8O/c1-2-3-4-5-6/h3-5H,2H2,1H3",0,1
211,C4H7CHO-3-Z,C4H7CHO-3,C/C=C\CC=O,C/C=C\CC=O,"InChI=1S/C5H8O/c1-2-3-4-5-6/h2-3,5H,4H2,1H3/b3-2-","InChI=1S/C5H8O/c1-2-3-4-5-6/h2-3,5H,4H2,1H3",0,1
212,C4H7CHO-3-E,C4H7CHO-3,C/C=C/CC=O,C/C=C/CC=O,"InChI=1S/C5H8O/c1-2-3-4-5-6/h2-3,5H,4H2,1H3/b3-2+","InChI=1S/C5H8O/c1-2-3-4-5-6/h2-3,5H,4H2,1H3",0,1
213,C4H7CHO-4,C4H7CHO-4,C=CCCC=O,C=CCCC=O,"InChI=1S/C5H8O/c1-2-3-4-5-6/h2,5H,1,3-4H2","InChI=1S/C5H8O/c1-2-3-4-5-6/h2,5H,1,3-4H2",0,1
214,C5H81-3-Z,C5H81-3,C=C/C=C\C,C=C/C=C\C,"InChI=1S/C5H8/c1-3-5-4-2/h3-5H,1H2,2H3/b5-4-","InChI=1S/C5H8/c1-3-5-4-2/h3-5H,1H2,2H3",0,1
215,C5H81-3-E,C5H81-3,C=C/C=C/C,C=C/C=C/C,"InChI=1S/C5H8/c1-3-5-4-2/h3-5H,1H2,2H3/b5-4+","InChI=1S/C5H8/c1-3-5-4-2/h3-5H,1H2,2H3",0,1
216,C5H8D14,C5H8D14,C=CCC=C,C=CCC=C,"InChI=1S/C5H8/c1-3-5-4-2/h3-4H,1-2,5H2","InChI=1S/C5H8/c1-3-5-4-2/h3-4H,1-2,5H2",0,1
217,IC3H5COCH3,IC3H5COCH3,C=C(C)C(C)=O,C=C(C)C(C)=O,"InChI=1S/C5H8O/c1-4(2)5(3)6/h1H2,2-3H3","InChI=1S/C5H8O/c1-4(2)5(3)6/h1H2,2-3H3",0,1
218,IC4H7CHO,IC4H7CHO,C=C(C)CC=O,C=C(C)CC=O,"InChI=1S/C5H8O/c1-5(2)3-4-6/h4H,1,3H2,2H3","InChI=1S/C5H8O/c1-5(2)3-4-6/h4H,1,3H2,2H3",0,1
219,NC52ONE-3-Z,NC52ONE-3,C/C=C\C(C)=O,C/C=C\C(C)=O,"InChI=1S/C5H8O/c1-3-4-5(2)6/h3-4H,1-2H3/b4-3-","InChI=1S/C5H8O/c1-3-4-5(2)6/h3-4H,1-2H3",0,1
220,NC52ONE-3-E,NC52ONE-3,C/C=C/C(C)=O,C/C=C/C(C)=O,"InChI=1S/C5H8O/c1-3-4-5(2)6/h3-4H,1-2H3/b4-3+","InChI=1S/C5H8O/c1-3-4-5(2)6/h3-4H,1-2H3",0,1
221,AC5H9-A2,AC5H9-A2,CCC([CH2])=C,[CH2]C(=C)CC,"InChI=1S/C5H9/c1-4-5(2)3/h2-4H2,1H3","InChI=1S/C5H9/c1-4-5(2)3/h2-4H2,1H3",0,2
222,AC5H9-C-Z,AC5H9-C,[CH2]/C(C)=C/C,[CH2]/C(C)=C/C,"AMChI=1/C5H9/c1-5(3)4-2/h4H,1H2,2-3H3/b5-4-","InChI=1S/C5H9/c1-4-5(2)3/h4H,2H2,1,3H3",0,2
223,AC5H9-C-E,AC5H9-C,[CH2]/C(C)=C\C,[CH2]/C(C)=C\C,"AMChI=1/C5H9/c1-5(3)4-2/h4H,1H2,2-3H3/b5-4+","InChI=1S/C5H9/c1-4-5(2)3/h4H,2H2,1,3H3",0,2
224,AC5H9-D,AC5H9-D,[CH2]CC(=C)C,[CH2]CC(=C)C,"InChI=1S/C5H9/c1-4-5(2)3/h1-2,4H2,3H3","InChI=1S/C5H9/c1-4-5(2)3/h1-2,4H2,3H3",0,2
225,C4H8CHO4-2-A1,C4H8CHO4-2,[CH2]C[C@@H](C)C=O,[CH2]C[C@@H](C)C=O,"InChI=1S/C5H9O/c1-3-5(2)4-6/h4-5H,1,3H2,2H3/t5-/m1/s1","InChI=1S/C5H9O/c1-3-5(2)4-6/h4-5H,1,3H2,2H3",0,2
226,C4H8CHO4-2-A0,C4H8CHO4-2,[CH2]C[C@H](C)C=O,[CH2]C[C@H](C)C=O,"InChI=1S/C5H9O/c1-3-5(2)4-6/h4-5H,1,3H2,2H3/t5-/m0/s1","InChI=1S/C5H9O/c1-3-5(2)4-6/h4-5H,1,3H2,2H3",0,2
227,C5H81OOH4-5-A0,C5H81OOH4-5,C=CC[C@H]([CH2])OO,C=CC[C@H]([CH2])OO,"InChI=1S/C5H9O2/c1-3-4-5(2)7-6/h3,5-6H,1-2,4H2/t5-/m0/s1","InChI=1S/C5H9O2/c1-3-4-5(2)7-6/h3,5-6H,1-2,4H2",0,2
228,C5H81OOH4-5-A1,C5H81OOH4-5,C=CC[C@@H]([CH2])OO,C=CC[C@@H]([CH2])OO,"InChI=1S/C5H9O2/c1-3-4-5(2)7-6/h3,5-6H,1-2,4H2/t5-/m1/s1","InChI=1S/C5H9O2/c1-3-4-5(2)7-6/h3,5-6H,1-2,4H2",0,2
229,C5H91-1-Z,C5H91-1,[H]/[C]=C\CCC,[H]/[C]=C\CCC,"AMChI=1/C5H9/c1-3-5-4-2/h1,3H,4-5H2,2H3/b3-1-","InChI=1S/C5H9/c1-3-5-4-2/h1,3H,4-5H2,2H3",0,2
230,C5H91-1-E,C5H91-1,[H]/[C]=C/CCC,[H]/[C]=C/CCC,"AMChI=1/C5H9/c1-3-5-4-2/h1,3H,4-5H2,2H3/b3-1+","InChI=1S/C5H9/c1-3-5-4-2/h1,3H,4-5H2,2H3",0,2
231,C5H91-2,C5H91-2,C=[C]CCC,C=[C]CCC,"InChI=1S/C5H9/c1-3-5-4-2/h1,4-5H2,2H3","InChI=1S/C5H9/c1-3-5-4-2/h1,4-5H2,2H3",0,2
