,stereo-name,orig-name,ext-stereo-smiles,stereo-smiles,chi,orig-inchi,charge,mult
336,C7H14-3-E,C7H14-3,CC/C=C/CCC,CC/C=C/CCC,"InChI=1S/C7H14/c1-3-5-7-6-4-2/h5,7H,3-4,6H2,1-2H3/b7-5+","InChI=1S/C7H14/c1-3-5-7-6-4-2/h5,7H,3-4,6H2,1-2H3",0,1
337,C7H15-1,C7H15-1,[CH2]CCCCCC,[CH2]CCCCCC,"InChI=1S/C7H15/c1-3-5-7-6-4-2/h1,3-7H2,2H3","InChI=1S/C7H15/c1-3-5-7-6-4-2/h1,3-7H2,2H3",0,2
338,C7H15-2,C7H15-2,C[CH]CCCCC,C[CH]CCCCC,"InChI=1S/C7H15/c1-3-5-7-6-4-2/h3H,4-7H2,1-2H3","InChI=1S/C7H15/c1-3-5-7-6-4-2/h3H,4-7H2,1-2H3",0,2
339,C7H15-3,C7H15-3,CC[CH]CCCC,CC[CH]CCCC,"InChI=1S/C7H15/c1-3-5-7-6-4-2/h5H,3-4,6-7H2,1-2H3","InChI=1S/C7H15/c1-3-5-7-6-4-2/h5H,3-4,6-7H2,1-2H3",0,2
340,C7H15-4,C7H15-4,CCC[CH]CCC,CCC[CH]CCC,"InChI=1S/C7H15/c1-3-5-7-6-4-2/h7H,3-6H2,1-2H3","InChI=1S/C7H15/c1-3-5-7-6-4-2/h7H,3-6H2,1-2H3",0,2
341,NC7H16,NC7H16,CCCCCCC,CCCCCCC,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0,1
342,C6H5CCH2,C6H5CCH2,C=C=C1C=CC=C[CH]1,C=C=C1C=CC=C[CH]1,"InChI=1S/C8H7/c1-2-8-6-4-3-5-7-8/h3-7H,1H2","InChI=1S/C8H7/c1-2-8-6-4-3-5-7-8/h3-7H,1H2",0,2
343,C6H5CHCH-Z,C6H5CHCH,[H]/[C]=C\C1C=CC=CC=1,[H]/[C]=C\C1C=CC=CC=1,AMChI=1/C8H7/c1-2-8-6-4-3-5-7-8/h1-7H/b2-1-,InChI=1S/C8H7/c1-2-8-6-4-3-5-7-8/h1-7H,0,2
344,C6H5CHCH-E,C6H5CHCH,[H]/[C]=C/C1C=CC=CC=1,[H]/[C]=C/C1C=CC=CC=1,AMChI=1/C8H7/c1-2-8-6-4-3-5-7-8/h1-7H/b2-1+,InChI=1S/C8H7/c1-2-8-6-4-3-5-7-8/h1-7H,0,2
345,C6H5C2H3,C6H5C2H3,C=CC1C=CC=CC=1,C=CC1C=CC=CC=1,"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2","InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",0,1
346,C6H5CH2CH2,C6H5CH2CH2,[CH2]CC1C=CC=CC=1,[CH2]CC1C=CC=CC=1,"InChI=1S/C8H9/c1-2-8-6-4-3-5-7-8/h3-7H,1-2H2","InChI=1S/C8H9/c1-2-8-6-4-3-5-7-8/h3-7H,1-2H2",0,2
347,C6H5CHCH3,C6H5CHCH3,CC=C1C=CC=C[CH]1,CC=C1C=CC=C[CH]1,"InChI=1S/C8H9/c1-2-8-6-4-3-5-7-8/h2-7H,1H3","InChI=1S/C8H9/c1-2-8-6-4-3-5-7-8/h2-7H,1H3",0,2
348,C6H5C2H5,C6H5C2H5,CCC1C=CC=CC=1,CCC1C=CC=CC=1,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0,1
349,H15DE25DM-S-Z,H15DE25DM-S,[CH2]/C(C)=C/CC(=C)C,[CH2]/C(C)=C/CC(=C)C,"AMChI=1/C8H13/c1-7(3)5-6-8(2)4/h5H,1-2,6H2,3-4H3/b7-5-","InChI=1S/C8H13/c1-7(2)5-6-8(3)4/h5H,1,3,6H2,2,4H3",0,2
350,H15DE25DM-S-E,H15DE25DM-S,[CH2]/C(C)=C\CC(=C)C,[CH2]/C(C)=C\CC(=C)C,"AMChI=1/C8H13/c1-7(3)5-6-8(2)4/h5H,1-2,6H2,3-4H3/b7-5+","InChI=1S/C8H13/c1-7(2)5-6-8(3)4/h5H,1,3,6H2,2,4H3",0,2
351,H15DE25DM-A,H15DE25DM-A,[CH2]C(=C)CCC(=C)C,[CH2]C(=C)CCC(=C)C,"InChI=1S/C8H13/c1-7(2)5-6-8(3)4/h1-3,5-6H2,4H3","InChI=1S/C8H13/c1-7(2)5-6-8(3)4/h1-3,5-6H2,4H3",0,2
352,H15DE25DM,H15DE25DM,C=C(C)CCC(=C)C,C=C(C)CCC(=C)C,"InChI=1S/C8H14/c1-7(2)5-6-8(3)4/h1,3,5-6H2,2,4H3","InChI=1S/C8H14/c1-7(2)5-6-8(3)4/h1,3,5-6H2,2,4H3",0,1
353,C8H16-3-Z,C8H16-3,CC/C=C\CCCC,CC/C=C\CCCC,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h5,7H,3-4,6,8H2,1-2H3/b7-5-","InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h5,7H,3-4,6,8H2,1-2H3",0,1
354,C8H16-3-E,C8H16-3,CC/C=C/CCCC,CC/C=C/CCCC,"InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h5,7H,3-4,6,8H2,1-2H3/b7-5+","InChI=1S/C8H16/c1-3-5-7-8-6-4-2/h5,7H,3-4,6,8H2,1-2H3",0,1
355,C9H7,C9H7,[CH]1C=C2C(C=C1)=CC=C2,[CH]1C=C2C(C=C1)=CC=C2,InChI=1S/C9H7/c1-2-5-9-7-3-6-8(9)4-1/h1-7H,InChI=1S/C9H7/c1-2-5-9-7-3-6-8(9)4-1/h1-7H,0,2
356,IND,IND,C1=CC2=C(C=C1)CC=C2,C1C=C2C(=CC=1)CC=C2,"InChI=1S/C9H8/c1-2-5-9-7-3-6-8(9)4-1/h1-6H,7H2","InChI=1S/C9H8/c1-2-5-9-7-3-6-8(9)4-1/h1-6H,7H2",0,1
357,NAPH-,NAPH-,C1=CC2C(C=C1)=[C]C=CC=2,[C]1C2C(C=CC=1)=CC=CC=2,InChI=1S/C10H7/c1-2-6-10-8-4-3-7-9(10)5-1/h1-7H,InChI=1S/C10H7/c1-2-6-10-8-4-3-7-9(10)5-1/h1-7H,0,2
358,NAPHV,NAPHV,C1=CC2=C(C=C1)C=C=C[CH]2,C1=CC2C([CH]C=1)=CC=CC=2,"InChI=1S/C10H7/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-8H","InChI=1S/C10H7/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-8H",0,2
359,NAPH,NAPH,C1=CC2C(C=C1)=CC=CC=2,C1C=C2C(=CC=1)C=CC=C2,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,0,1
360,C10H9,C10H9,C1=CC2=C(C=C1)[CH]CC=C2,C1=C[C]2C(C=C1)=CCC=C2,"InChI=1S/C10H9/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-8H,4H2","InChI=1S/C10H9/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-8H,4H2",0,2
361,C10H10,C10H10,C1=CC2=C(C=C1)CCC=C2,C1=CC2=C(C=C1)CCC=C2,"InChI=1S/C10H10/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-7H,4,8H2","InChI=1S/C10H10/c1-2-6-10-8-4-3-7-9(10)5-1/h1-3,5-7H,4,8H2",0,1
362,C14H11,C14H11,C1=CC=C(C=C1)C=C=C2C=CC=C[CH]2,C(=CC1=CC=CC=C1)=C2[CH]C=CC=C2,InChI=1S/C14H11/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-11H,InChI=1S/C14H11/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-11H,0,2
